b0075,"[ 12.14235419  11.36183734  10.06791832   8.47142372   7.00777469
   6.45306502   7.52430522   7.45723435   6.20392045   6.57831035
   5.91934058   5.83885166   6.05752987   6.68607934   6.15751871
   6.30108639   5.49587274   6.09197863   5.64332998   5.44046112
   5.81904804   5.73304811   5.77283919   5.19165085   5.30434465
   4.50774795  12.54473623  10.65024136  10.72546957   9.51555951
   8.10717502   8.03589575   6.86588207   6.78389322   8.28312805
   9.14833553   9.5753285    9.66169094   9.37113089   9.6608914
   9.11036805   8.20276257   7.68077996   7.64846425   7.72935364
   7.56726601   7.53619914   7.47187574   7.59371633   7.34808477
   7.09501296   7.05827786]",-1
b0076,"[ 11.97438098  12.10793125  10.86991883  10.78682338  10.03854959
   9.47867367   8.64611685   8.12848035   8.23142595   7.76146968
   6.55463103   6.52600732   7.30673167   7.13173929   7.13714387
   6.6982725    6.77618542   6.65737093   6.80081804   6.60560247
   7.27352367   6.70094681   6.85451599   6.5081278    6.43064199
   6.62198746  14.31887889  14.21796091  12.53257031  10.93113294
  11.01385842   9.84600405   9.29308014   9.19510867   9.12911816
   8.78489446   8.28527273   9.18313376   8.8593173    8.33211192
   7.86682584   7.54548797   8.30833893   8.21714045   8.19627447
   8.2535449    7.94301169   7.95477915   7.96071388   7.68526019
   7.62254177   7.6722189 ]",-1
b0077,"[ 11.41826694  10.94417152   9.07942233   9.19747131   8.63209505
   6.65762926   6.80895665   6.54786295   4.9097387    4.91618782
   5.03174353   5.02485914   5.1103329    4.63267162   4.32157136
   4.35406169   3.90476888   3.9190064    4.25834909   3.67646258
   3.4094559    3.72082558   3.41696422   3.56706712   4.0570199
   3.34903459  11.59163354  11.87775764  10.78354506   9.43511588
   8.67332326   8.08081054   7.39673813   6.42072043   5.82784886
   4.94074149   5.00235719   4.4271846    4.90456905   4.6954021
   4.54770341   4.4375037    4.33731198   4.27245966   4.35812216
   3.74550572   4.56258574   4.31448416   4.31096754   4.51929621
   4.12359009   4.31285798]",1
b0078,"[ 10.14908153  11.36197578  10.52551793   9.96118312  10.22495222
   8.40866811   6.65192858   7.10229127   7.36751227   8.54537483
   9.26740908   8.57435869   7.54548484   9.41779597   9.61122443
   7.94679297   9.67158638   9.56194468   9.37990589   9.02167789
   8.06145941   8.35769062   8.37026405   8.47049112   8.25266442
   6.09690799  10.33511749   9.63393801  10.82881075  10.51782234
   8.16522502   7.11749613   6.31045496   6.11726445   7.21994356
   6.69083531   8.09898618   8.8741327    8.54024716   8.60508706
   9.26882733   8.69593805   9.11973712   9.22799326   8.26311072
   8.27234879   8.58935421   8.54152914   7.74280349   7.90538572
   7.48967583   6.56249093]",-1
b0079,"[ 11.45404315  11.43929364  11.00771335   8.51384198   8.52529148
   8.17761185   8.38249726   9.63983583   9.04562864   7.62935357
   7.55105962   7.30548539   7.62913701   7.65751485   7.11390822
   6.72254027   7.3639241    7.58877051   7.20433142   7.43818347
   7.59303615   8.28318758   7.48649136   6.69715231   6.30509536
   7.00197744  12.21133324  10.79214068   8.75759679   8.52412231
   8.83172705   7.28428909   7.42851689   7.51296645   7.34849372
   7.33993996   6.83359042   5.97678098   5.72922695   7.43062491
   6.52724633   6.51634839   6.40823835   6.4992315    5.67903224
   4.6722184    6.88465327   6.83013457   5.14844915   5.83233549
   5.64927062   5.65853713]",-1
b0080,"[ 16.42764786  16.71228547  15.36792418  14.99157021  15.3180997
  14.61153493  14.52295099  12.58231767  12.53689445  12.33834257
  12.67237032  11.72693397  11.56088516  11.39917561  11.56541587
  11.30708178  11.14426355  11.70258109  10.98816828  11.93374939
  11.35610487  10.61379045  10.79591587  10.37660484  10.53666086
  10.66019277  16.81973536  16.75055472  15.05903628  14.6368847
  13.75076546  13.59037961  13.70142432  13.0255703   13.07477999
  12.84822188  12.5352238   12.46439699  12.1642376   11.7539441
  11.66672194  11.69995441  11.2201316   10.42580088  10.36974463
  11.23919982  11.15306136  11.29206126  11.53484777  11.51005936
  11.42519418  11.39139464]",-1
b0081,"[ 14.4061628   14.36762548  12.59925333  12.43152747  12.63629939
  11.02953211  10.77202889   9.46228079  10.37666517  11.30145363
  11.36864818  10.99176814  11.40390069  12.23391304  12.61459969
  12.6164636   12.38672991  11.76437968  11.80173393  11.65488212
  11.73339931  11.07303931  11.33824075  11.37445573  10.34076662
  10.09704305  14.16893826  12.83079984  13.35694332  12.3281955
  11.71673054  10.6663919    9.81589577  10.38959895   9.60131118
   9.53754894   8.00411642   8.39337778   8.37562668   8.8230663
   9.28483405   8.65513134   8.02817702   7.83772189   8.83912506
  10.52571935   9.41552362   7.49896767   8.55576735   7.31859927
   6.52432799   5.84505378]",1
b0082,"[ 11.48722771   9.7513767    7.47578967   6.2444107    7.54680315
   7.12041144   7.37458941   6.92625231   6.74697814   6.84127835
   6.31611826   5.33491695   5.6350183    4.9109738    4.87448897
   4.83353049   5.75491408   5.43860131   5.13885969   6.87819288
   5.43459601   5.19386359   5.10592329   4.49526857   4.66342978
   4.57884777  12.10247919  10.37022817  10.12325955   8.25645128
   7.56975306   7.29815571   7.7647373    7.43282797   7.24861863
   6.6678795    7.10243897   5.97396557   6.52619131   6.37867505
   6.07874644   5.84452134   6.0345784    6.21276655   7.1674812
   7.27053374   5.58787895   5.86190785   5.46307952   4.91792327
   5.05240161   5.12313116]",-1
b0083,"[ 15.09368976  14.72772617  14.37186629  13.52696711  11.67199932
  10.95985388  10.6789792   10.9757915   11.48091309  11.79784314
  11.09685225   9.52569024   8.38087658   7.75064121   8.62634928
   8.01295965   8.09271761   7.03919465   6.08868406   6.49384083
   6.72108861   7.640853     7.02295723   7.40401177   6.43914424
   5.74505969  14.13922374  13.71410492  13.28179327  13.24863208
  12.66924574  12.38641105  11.87675315  11.44055374  11.4352989
  11.70596021  11.62090308  11.66593384  11.49904166  11.31722114
  11.08327494  10.71467438  10.37016119  10.28647853  10.26838419
  10.12616509  10.04382602  10.23612112  10.26677117  10.30629007
  10.12345876  10.20485561]",-1
b0084,"[  9.74007959   9.61696447  10.42313019  11.32395619  10.22666129
  11.29409487  12.06124645  10.81347809  10.29491465  10.44179779
   9.81247367   9.48213261  10.14281914  10.40637792   9.6704219
   9.51246997   8.98581345  10.14953743   9.18756921   9.0529084
   9.48577963  10.77942369  10.71058427   9.86767805   8.25881874
   7.7264482    9.9495429    8.73357491  10.46921785  11.49362091
  10.38722726  11.50025597  11.81630043  10.73612176  11.02097525
   9.80786209   9.00074065   8.90635761   9.1747502    9.27310167
   9.72264077   9.6211494    9.59642674   9.52244125   7.94083681
   8.79926169   9.5565669   10.01611427   9.58413224   9.82412041
   7.95634393   7.80500089]",-1
b0085,"[ 12.18286195  12.01417208   9.7321516    8.50968118   8.30426168
   7.5479253    7.72434496   6.49661957   6.67217143   7.51454692
   6.8282517    6.75288377   6.99779745   5.84007136   5.30908674
   6.67334427   6.44963085   4.90499819   5.45150076   4.23291625
   4.47061622   4.40738929   4.5024136    4.34494545   4.32408037
   4.45367844  12.05650088  10.4131985   10.50045556   9.1544863
   8.28307929   8.51661086   8.39581536   7.42437884   8.04970894
   7.5279088    7.37647028   6.85874898   7.00707741   6.71505701
   6.59531362   6.91449859   6.3099377    5.97178341   5.41549698
   5.30673472   5.25254018   5.18540809   5.38826701   5.08452872
   5.42513609   5.40722742]",-1
b0086,"[ 10.37541986   8.70462825   8.18315669   8.30318583   8.63990134
   7.99076652   7.6452572    8.03316943   7.61345397   7.25093538
   7.05242018   6.08774537   6.59379319   6.72140539   6.27903412
   6.13431023   5.9238352    5.10615134   5.87959519   6.30513909
   6.75907244   5.69558551   6.82602477   7.13703784   6.94798874
   5.51918977  10.23390367   9.18695211   9.48920827   8.61893706
   9.16429382   8.97524854   8.22929157   8.87516525   7.83924113
   6.7795731    7.17369738   6.07139984   5.81178208   6.3627444
   5.97339824   5.18530104   5.38888862   5.01432673   4.8206037
   7.16458758   6.3838752    6.40714277   7.16708643   6.67764926
   7.46344228   6.25585969]",1
b0087,"[ 13.91007441  12.43899412  11.06893449  10.02356528   9.51600082
   9.72970957   8.86415162   8.86521824   9.33793703   9.27128788
   9.49628898   7.16929809   6.64531426   7.25844707   6.8095265
   7.68088572   8.2559268    8.18584267   8.29571269   8.14530839
   7.9238313    7.27586568   6.38493515   7.94133742   7.77044615
   6.86628378  12.47438174  11.38536558  10.64101946  11.37297685
   9.64562882   8.74544275   9.07858814   9.13733798   9.82779143
  10.42082774   9.2126442    8.09418454   8.06118331   7.86010819
   8.15854631   8.59621663   8.18769867   7.76518514   7.82520624
   8.42885902   8.58387057   8.36140958   8.28977621   7.54553318
   7.57933046   7.19142807]",-1
b0088,"[ 12.1636576   12.52387933  11.8700657   10.09654998   8.45797921
  10.04834772   9.4747714   10.03533895  10.61144188  10.61000867
   9.66092834   9.0345767    9.28883117   9.75126992   9.18408236
   8.69297934   8.60093261   8.28526278   7.72282084   7.69309701
   7.7640873    7.74944589   8.07411417   7.71025249   7.7512636
   7.62027268  13.61441913  12.38887693  10.62358333  10.95923459
  10.89570885  10.7971989    9.80548244   8.86399496   9.01345286
   8.00352188   9.22136038   8.47778947   6.41398202   6.53951308
   8.2811503    7.72720594   6.56596408   6.43705163   6.13708886
   6.11637555   5.5480761    4.97288271   5.99929203   6.135421
   5.51844088   5.81189125]",-1
b0089,"[ 12.77577035  12.30204327  12.6218294   13.12795994  14.4720464
  14.04539425  15.05121586  15.14981392  15.48557255  15.29202854
  14.29572547  14.01756071  14.76059658  15.1751545   13.85921478
  14.1436933   13.62716108  13.04604071  12.72216432  12.30378027
  13.3054458   13.41869794  13.86919489  13.21512225  13.12124386
  12.91606527  14.67173304  15.00904826  15.08798947  15.87551723
  16.37386108  16.49246053  16.66474625  16.82734228  16.27904178
  14.76378863  14.93748168  14.29522363  14.20386251  14.97802043
  14.48615033  13.70399881  12.82305369  12.2150571   13.12410363
  12.48944327  12.44858825  12.49020765  12.39190591  12.40685225
  11.26155422  10.2908301 ]",-1
b0090,"[  8.93902274  10.92523314  11.43343203  10.02705289   9.97428815
   9.59853328   9.9119829    8.21169544   6.94954202   7.74060333
   8.17460175   8.13297145   6.8735882    6.61046243   6.77796828
   6.61818562   6.17352534   5.92801521   5.91744515   5.89925723
   5.95448451   6.20179883   6.02385134   5.85699868   5.89627914
   6.03632664  11.3604972   11.5231965   10.11918908  10.588568
  10.59774127  10.76400489   9.28686887   8.12478292   7.715782
   7.46854788   7.26372409   6.56512665   7.17219742   5.87096795
   5.21591815   4.60781508   4.42345827   4.77001296   4.29152625
   3.87478346   3.98014133   4.31659946   4.50901376   4.86083986
   4.27501576   3.69090125]",-1
b0091,"[ 13.15390301  11.37073467  10.91015406   8.58225623   8.72478778
   9.06332725   9.69216139   8.41069231   7.68621709   8.0753316
   8.35592192   7.16768757   7.45299339   7.43578867   7.3690215
   6.89442004   7.13780125   6.90234485   6.70638131   5.88588673
   6.05094535   6.25040312   6.63653656   6.85567977   5.82189326
   5.75739421  13.38261735  11.30267112  11.11896877   9.56779119
   8.59390076   9.06289933   8.87284489   8.74870447   8.78925696
   8.68752432   8.51154618   7.14674305   7.55617081   8.54210891
   9.53784631  10.40027957  10.12678018   9.80865083   9.32740094
   9.24784304   9.13427933   8.48429145   8.38609207   8.26002808
   7.65749527   7.49963781]",-1
b0092,"[ 14.66575892  12.83663851  11.78223313  10.1873187    8.94204737
   7.71481877   7.6135006    7.32001865   7.84495726   7.15999918
   6.77957271   6.73837829   6.86727185   5.92997444   6.24341959
   4.8795454    5.14300868   6.48273147   7.24023421   7.81445774
   6.81282344   7.38589611   6.53515109   5.01410743   4.73660544
   5.59496517  14.37093224  13.93008788  11.67765682   9.61327788
  10.41586127   9.85480045   9.16512215   8.22289711   8.81418331
   8.57284951   8.6057238    8.173214     7.77012295   7.60309448
   7.71466081   7.61256131   7.44561024   8.0705218    8.08796682
   8.26144732   8.01479329   8.35745579   7.3011601    7.11158202
   6.89307934   7.08380595]",-1
b0093,"[ 13.92932098  12.89866865  12.53730775  12.04645201  12.88101572
  13.37810825  13.17479583  13.17169949  13.11983957  12.72282668
  12.563928    12.43523458  12.27702273  11.93514639  11.69728256
  11.49069055  11.01538187  11.13472583  10.57210832  11.07618463
  11.08211974  11.07363285  10.6038738   11.16395128  10.82586315
  10.94415842  14.2531569   14.86970223  14.18098179  12.87412728
  12.64069216  12.34799259  11.0242117   10.91678558  11.02348218
  10.27599848  10.3365063   10.79959007  10.67939575  10.28449567
   9.54958973  10.21560047  10.44682963   9.94923977   9.7930416
  10.15463783   9.79250305   9.84090593  10.39061997   9.61060211
   9.20868706   9.63958901]",-1
b0094,"[ 11.365748     9.92224283   8.99487561   8.50805901   7.38916697
   7.44275443   7.67912891   7.28602713   6.7681891    6.72186917
   6.5839049    6.6230145    6.36754378   6.0450388    6.0697896
   6.09548244   5.85496126   6.25008498   6.09959826   5.98789547
   5.58801729   5.63554349   5.35431133   4.9914927    5.58294111
   5.37028823  11.89698313  10.23558171   8.64929965   7.22519899
   7.18108087   6.71861073   5.740306     4.9212776    5.5224331
   5.36338045   4.78523855   4.31053763   4.68597755   4.95846131
   3.66064069   3.93204465   4.05969116   5.2168216    5.00470972
   5.36496631   4.15484954   3.46193829   3.67284126   3.98600842
   4.29601339   4.45506284]",-1
b0095,"[ 9.69495625  7.50626899  6.77601302  6.8823698   5.81233983  5.43872359
  5.50931464  5.95024025  5.7320116   5.65802761  4.09568636  5.07137224
  5.76738896  4.80307705  4.67337295  4.5103067   4.713677    4.81620361
  2.88766073  2.49363766  3.40578662  4.70208085  4.12689149  4.49425566
  4.2826309   5.30746227  9.81517195  7.66338071  7.11136331  6.09723851
  5.39957902  5.14672959  4.60002274  5.46988255  5.61673439  5.40301755
  3.47827248  4.25446246  3.72460563  3.61180558  3.72763763  3.55818438
  4.20033688  5.0572206   4.59726181  3.1208488   3.34643216  4.29765369
  4.24653515  4.78725079  3.50770435  4.40150987]",-1
b0096,"[ 12.48729342  10.68399057  10.76609797  10.67437715  10.69541217
  11.10767943   9.79281745   8.84799779   8.74697396   9.34593324
   9.74855934   9.34038966   9.90661521  10.05421733  11.85156405
  11.01564167  10.58418783  11.74381463  12.21961307  11.46795142
  10.90031708   9.46928221   9.08099523   8.8242491    8.97486712
   9.14986301  13.07748146  11.68917367  11.30807038  11.32950513
  10.31422554   9.69168698  10.31221577   9.09979135   8.83457609
   8.88236166   9.09409337   8.89506909   9.69922209  10.84454732
  12.04500166  11.36964993  11.01192092  11.86403626  12.53853057
  11.368421    11.48449555  10.64681668   9.47180342   9.76194432
   9.05181962   8.97958795]",1
b0097,"[ 10.87632059  12.38668485  12.05429575   9.83535796   9.20692658
   9.0900171    8.55301108   9.31613862   7.65312383   7.14150738
   8.36687097   7.66033096   7.65248608   7.35836075   7.1805734
   6.74597633   5.82493235   6.67178396   6.19899317   5.07669349
   5.43424428   5.76260492   6.06590354   6.52692874   6.52250152
   6.2197723   11.57892092  10.77778631  11.6379205   10.62808334
   9.10897939   9.4621078    9.49863821   7.53452557   8.11240159
   7.28302513   6.72420456   5.50912914   6.13977271   6.9207392
   7.39387103   7.38815944   6.88205639   6.74382099   7.18108722
   6.08454073   5.90368004   5.9271692    5.78391917   5.67176029
   5.5661266    5.56040575]",-1
b0098,"[ 14.49243615  12.6416093   12.21202409  11.44739149  10.62302282
  10.10234938  11.30034749  11.91205659  13.30223852  14.49428079
  13.16283823  10.87580499  11.23706358  11.20078813  11.07197845
  12.69807645  14.10686098  12.80141842  11.27490835  11.18487317
  11.14343176  11.35445717  12.73189064  13.61314575  11.39186218
   9.95968977  15.01278738  12.82146383  12.36618403  12.15619782
  10.85017636  11.681295    10.97193239  12.00443856  13.53942074
  14.37684609  12.88094089  11.86063414  11.59682896  10.58961997
  11.08474268  12.61535873  14.70377257  13.86374498  12.31358341
  11.55871003  11.04413441  11.84402156  13.93660607  14.8403843
  13.42923783  12.40943688]",-1
b0099,"[ 15.75589637  16.14330492  15.99681781  16.12107661  15.72040261
  16.03828166  15.97766618  15.66364073  14.79041313  14.06155646
  14.10714331  13.70825429  13.28134739  12.93746118  12.16447274
  11.63272444  10.76896258  10.94130506  11.44199601  11.29539826
  10.86084184  10.4590332    9.49259016   7.24746935   7.84934947
   8.28298496  15.12188775  16.71118632  16.56188032  15.72842158
  15.3902437   15.87614187  16.3874323   15.77445875  14.39538365
  14.31803512  14.18620304  13.7911457   12.74966868  12.46089418
  12.0965038   12.40445629  12.09742584  11.34050479  11.00957612
  11.64597185  11.65568065  10.10639245   9.87906232   8.72059931
   9.57720432   9.23483641]",-1
b0100,"[ 11.27085255  10.33956122   8.13662445   6.30696381   4.68474662
   5.70919246   6.58471908   5.9489339    5.12971512   4.26166142
   4.64340001   3.86939898   2.15837891   1.7198125    3.13997511
   3.72354038   2.76489866   2.34151286   2.78176178   2.20159023
   0.98278111   1.43104501   1.31704155   0.70284724   2.58648351
   2.33649694  10.85099013  10.47268934   8.69711255   8.35274933
   6.99864637   6.47930089   6.74161799   6.77552126   6.60144514
   6.40078665   6.40976786   6.05252115   5.93117625   5.78508562
   5.69598726   5.13649813   5.31152132   5.18387832   5.12753151
   5.01958156   5.07063282   4.94390308   4.90719747   4.90909707
   4.80660726   5.12125491]",-1
b0101,"[ 13.11867456  11.98055864  10.35844703   9.62836305   8.28065857
   8.75241776   8.01598248   8.4172464    6.88817862   6.1101807
   5.25589505   5.69501724   5.54527974   5.89067409   5.72009489
   4.17793264   6.22079812   5.88631907   6.00919488   6.12605563
   7.32412122   7.22678601   7.29949366   5.30170435   5.59696314
   5.94724996  12.40157578  13.14177027  12.49826047  11.65711715
  10.83945904  10.02412333   9.71317158   9.48591356   9.469076
   9.12614917   8.52399861   8.22688152   8.50309458   8.16052739
   8.00436806   8.24048834   7.78337064   7.54069555   7.49427374
   7.84155412   8.30160109   7.61239455   7.61022551   7.56714158
   7.1636763    7.32753989]",-1
b0102,"[ 13.71402416  11.72133189  10.64379468   9.54836552   8.37897414
   9.56005753   8.72215293   5.51169163   6.53434445   7.48279783
   7.81697171   7.14600353   6.60620406   7.2378989    6.57230297
   6.02176667   6.63211939   5.78265177   5.6236651    6.67141315
   6.93833391   5.92528134   5.90738651   7.27176983   7.18587349
   6.44139615  13.64298223  11.55844154  10.66747432   9.85952724
   9.88325761   9.04900571  10.77357822  10.24219629  10.21587028
   9.92029374   9.28209692   9.03039145   9.40426902   9.66272408
   9.6437905    9.28307588   9.06240111   9.76682439  10.06403178
  10.06567197  10.11327292  11.17967819  11.59540109  11.02104568
  10.02154326   9.55613214]",-1
b0103,"[ 10.21986971   9.53188558   9.69531472   8.84837642   6.97864813
   7.91773676   8.05306185   7.37469138   5.65091439   5.93553397
   7.25275957   5.94792416   6.78949885   7.38990869   5.99760442
   6.55725673   6.22993667   6.46802003   6.72458037   6.16209664
   8.28613634   8.10979598   6.83002706   6.6428779    5.05375098
   5.92372345  11.12494107  10.35961162   9.3641356    9.30064963
   8.7565882    9.21718301   7.13279963   6.16587385   6.65732309
   7.12107306   7.12235682   6.38706046   7.46285709   7.87381516
   6.54517412   6.72906645   5.80540922   6.37554891   6.15191149
   6.98054321   8.44268784   7.52490326   6.5861775    6.15924895
   5.96938178   6.23588638]",-1
b0104,"[ 12.71313563  10.59727859  10.09405974  10.89628993  10.117001
   8.24291857   8.17579816   7.35942241   7.8387397    7.41536043
   7.87224121   7.74602239   6.27624544   6.9071516    6.95501286
   7.05088852   7.28329873   7.08633969   6.94109885   6.57067619
   7.20572864   7.01574374   7.30966078   7.16276229   6.16808536
   6.54776036  12.16478202  11.14595206   9.54863691  10.42144784
   9.94774377   8.98032676   7.51783866   5.91304462   4.59565032
   5.69934648   6.83101382   6.97564724   6.93089437   6.90905276
   6.77802686   5.62097306   5.12246553   5.89244777   6.81985582
   6.08260294   6.25403672   6.48487704   7.17352981   6.72527066
   6.17777728   5.74652359]",-1
b0105,"[ 13.63017478  11.81831623  10.99816837  11.19226194  10.52686012
  10.08127842   9.67653119   9.33710596   9.11817126   8.89699977
   8.74018838   8.67481754   8.38105412   8.30428519   8.1609085
   8.10222979   7.73311332   7.60907509   8.08006942   7.78253376
   7.74606709   8.11507006   7.26722837   7.61063586   7.62361311
   7.6391838   12.91982911  11.38594698  11.07113812   9.9504842
   9.26609801   8.69602032   8.52689884   8.35659717   8.29701994
   7.85179479   7.72583925   7.33487932   7.38699735   7.28985689
   7.44533024   7.31060504   6.86563853   6.75974488   7.32204243
   7.02222922   6.75429108   6.68101849   7.3272968    6.90888458
   6.99402997   7.48804634]",-1
b0106,"[ 12.11829576  11.56240062  11.37680884  10.75420442   9.95778398
   9.63427762   8.59111707   8.35926636   7.56425544   7.05132619
   7.2608848    7.36276739   7.66362405   6.18241602   6.87400897
   6.72690259   8.08102437   6.71508348   6.82138595   7.0483029
   7.36938164   9.88362596   9.43863792   8.67627858   7.26011988
   5.96013574   9.29370029  10.22674012  10.9481596   10.48971049
   8.87107184   9.0437033    9.63758268   8.69819532   8.54439159
   7.93181519   7.9018765    7.23394862   6.23498851   6.78518094
   6.86248381   7.32945007   7.76539987   8.21073741   7.87420927
   8.16092544   8.74562789   9.49605177   9.10472734   8.73558391
   6.39156713   7.78596197]",1
b0107,"[ 14.59326589  12.2860365   11.1512294   10.16201924   9.5709131
   9.57563682   8.43575325   8.92833946   8.59260602   8.31532915
   8.28044449   8.52301352   8.17797554   7.69802231   7.70372358
   7.41016337   7.07875863   7.24941      7.28959885   7.30890364
   7.27230132   7.25410728   7.05607551   6.97691182   6.95052567
   7.1274054   14.08129047  12.55977804  11.04259239  10.53047511
   9.912269     9.13463735   9.05889242   9.78685316   9.16991512
   8.90778154   8.50000946   7.94860842   8.287003     7.99343375
   7.47852499   7.61313108   7.90047499   7.7685419    7.62040488
   7.55064587   7.41529497   7.37724494   7.58450489   7.47588229
   7.36437688   7.52548501]",-1
b0108,"[ 12.37369665  11.90953423  10.56559873  10.20463153   7.83339401
   8.79034086  10.00752873   9.88425812   9.71719705  10.99055882
  10.57337862  10.85771486  12.19532686  11.17237161  10.28850014
  10.47026287   9.04904482   8.75734141   8.21217671   8.89818885
   9.21359312   8.5870055    9.00323408   9.07607273   7.88440967
   7.16971164  10.28860623  11.82764682  11.49677544  11.09436066
  10.25589727  10.33061784   9.25373536  10.27179885  11.09417487
  11.30229515  11.24173867  10.07089826  11.48940247  11.10433154
  10.13984093  10.01439933   9.24378273   9.39236903   9.79351934
   9.0342776    8.49026346   8.38900022   8.81919709   8.76937397
   7.69137145   6.71757841]",-1
b0109,"[ 15.51796596  13.92371472  13.40293276  12.73335297  12.18707837
  12.44025176  10.30849737  10.51404478  10.39727016   9.4847693
   9.93516546  10.06288573  10.79595628   9.95000577   9.74229191
   9.45007777   9.29731898   8.97116349   8.91811005   8.91417817
   8.87793904   9.25164654   8.93966816   8.85282661   9.14519443
   8.96492703  15.80993736  13.57020836  12.78014071  11.84564278
  12.06646926  11.18585266  11.43801629  11.009679    11.24348994
  11.23412388   9.80793341  10.07889566  10.61434241  10.17529572
  10.19997248  10.25915994   9.77215646   9.64250083   9.55270782
   9.44548731   8.99611951   9.26846035   9.4937031    8.6957607
   8.7095896    9.07453378]",-1
b0110,"[ 12.38615296  12.03107316   9.72289443   9.02915452   8.88577243
   8.973595     7.21567303   6.95233529   7.42034741   6.26710309
   5.39301399   6.07857095   6.39387063   5.50679561   5.81371689
   5.10427082   5.84998838   6.63224568   6.23524763   5.53892194
   5.80953175   5.36504681   5.92308558   5.49387927   5.30339347
   5.54868327  12.6726296   11.9893576   10.63901705  10.83106289
   9.75414156   8.89126345   8.30938679   8.65771384   8.61920026
   7.88802202   7.95486696   7.57953387   7.40529722   6.61215678
   6.49965301   7.16098914   6.71138759   7.43636338   7.05858541
   7.06833132   7.10418795   6.63511202   6.40924239   6.47494163
   6.21801561   6.44605745]",-1
b0111,"[ 13.17331077  12.39274682  13.26480551  13.38160593  13.7073482
  12.58022113  12.2911972   11.01249848  10.16971396   9.46706983
   8.26732983   8.77199817   8.10324451   7.70165495   8.21029877
   7.82599233   7.83276656   7.85899849   7.83577507   7.7053095
   8.59919268   8.22384784   7.63291504   7.15501592   7.96811388
   8.31943304  15.4403085   15.50534293  15.54747364  15.0358876
  13.47038939  14.02267564  13.07102054  11.3374247   12.08989786
  11.63209783  10.52201665  10.47049554  10.18833077   9.3206954
   8.78062008   9.58793657  10.60726663  10.66869247  10.01883014
   9.2873715    9.15690989   9.21150879   9.28281204   9.14013747
   9.34749465   9.0054313 ]",-1
b0112,"[ 16.97342294  15.94834332  13.63322455  13.03786245  12.37417407
  11.63659266  11.05037364  10.83840836  10.41370811  10.23280382
   9.63905352   9.16154601   9.56897867   9.20278413   9.0986812
   9.29648725   9.12426451   8.6401466    8.9749363    8.69978098
   8.79763384   8.53292241   8.52287954   8.48062677   8.5287686
   8.53814846  16.85234601  16.54879687  14.36653846  13.10117595
  13.21933477  12.67017578  12.30476494  12.21405406  11.71141128
  11.58621806  11.21674932  10.88632844  10.81377609  10.80646024
  10.61454792  10.46389487  10.57141298  10.48803618  10.5651963
  10.40253223  10.17015691  10.10152844  10.11675406  10.212897
  10.17341865  10.14207144]",-1
b0113,"[ 13.54040379  12.17120189  11.74183763  10.36136149  10.20332757
   9.71110106   9.85684433   9.55726313   9.28767209   9.00287881
   9.50351543   8.56077226   8.7272624    8.19106793   8.45407103
   8.22989837   7.54274674   8.0789111    8.02847376   7.76645988
   8.08880794   7.36392098   7.87227709   7.9986856    7.576054
   7.54229476  13.92899824  11.7632914    9.79785833  10.05628327
   9.63619248   9.20607905   7.90147876   8.21499478   7.59301941
   7.78965199   8.03308282   6.68596156   7.67116804   7.07110058
   6.75917383   6.63179655   6.67127284   6.87403183   7.06512042
   6.6653778    5.94676434   6.29748691   6.29166994   6.74826839
   6.71727648   6.08711972]",-1
b0114,"[ 12.56233618  11.2840368    8.46610488   8.58492445   8.26468746
   7.98564871   8.01400652   8.08306093   7.10379638   6.21033085
   7.16692688   7.01362549   6.37087638   5.96651172   5.83250561
   5.22157452   5.0474385    5.59940915   5.39004942   4.39766739
   4.70813026   4.66318304   4.82385355   4.73470394   4.91826353
   4.89066261  11.13601745  10.68335288  10.61688982   9.43639255
   8.32034397   8.85234111   8.74733357   9.21134222   7.78751632   7.54871
   7.71715687   8.03658859   7.87280385   7.7918139    7.31710412
   6.55460549   6.77633259   6.05208938   6.14555749   6.17697425
   6.06340752   5.87135013   5.8169462    5.97104672   5.77720234
   5.85651763]",-1
b0115,"[ 11.96133065  10.02470835   8.7986962    9.35849951   8.35929977
   7.24869155   7.50974503   6.35524265   7.3998977    7.51840963
   6.36828345   7.34292897   7.22582378   6.68865607   7.27459477
   7.24223991   7.35535429   7.99319619   7.57313355   7.9609109
   7.70146541   7.67677193   5.80441842   6.43807893   6.614538
   6.85607949  11.94156201  10.74115872  10.00410037  10.07246861
   8.7325917    8.07945688   8.13373217   8.91154497   8.93792739
   8.25259396   7.98283916   8.10757048   7.57160242   7.31894265
   7.46353053   7.6755112    8.46039975   8.34408829   8.62577697
   8.77532755   8.18912877   6.45967428   6.49649486   6.80428893
   6.26696391   6.66426332]",-1
